subject_id,session_id,epoch_idx,label_name,label_idx,n_channels,n_samples,fs,path_h5
11,S002,191,anno,76,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,192,volere,26,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,193,male,36,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,194,oppure,56,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,195,andare,1,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,196,gruppo,88,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,197,bello,67,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,198,sapere,16,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,199,spegnere,25,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,200,quello,65,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,201,ansia,100,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,202,dovere,10,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,203,tu,63,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,204,capire,4,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,205,bagno,107,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,206,mille,98,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,207,sotto,38,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,208,serenità,104,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,209,buono,66,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,210,se,55,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,211,riposo,109,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,212,più,30,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S002,213,uomo,87,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S002.h5
11,S003,0,sinistra,40,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,1,brutto,69,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,2,sopra,37,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,3,poco,31,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,4,conoscere,7,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,5,lui,58,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,6,dolore,108,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,7,indietro,42,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,8,bagno,107,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,9,sotto,38,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,10,casa,77,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,11,oggetto,93,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,12,mille,98,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,13,guerra,89,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,14,domanda,96,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,15,chiamare,5,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,16,riposo,109,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,17,anche,49,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,18,parte,75,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,19,persona,82,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,20,aprire,20,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,21,arrivare,0,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,22,chiedere,6,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,23,avere,3,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,24,poi,35,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,25,serenità,104,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,26,se,55,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,27,cattivo,68,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,28,gruppo,88,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,29,fare,12,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,30,nuovo,72,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,31,dare,8,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,32,bene,27,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,33,accendere,24,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,34,chiudere,21,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,35,buono,66,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,36,vecchio,73,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,37,morte,106,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,38,bisogno,85,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,39,essere,11,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,40,ansia,100,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,41,aspettare,2,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,42,aiuto,79,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,43,quindi,52,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,44,però,51,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,45,cosa,74,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,46,sapere,16,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,47,bere,23,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,48,trovare,18,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,49,ieri,45,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,50,spegnere,25,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,51,adesso,34,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,52,quello,65,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,53,avanti,41,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,54,macchina,91,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,55,problema,78,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,56,oppure,56,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,57,mettere,13,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,58,piccolo,71,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,59,loro,62,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,60,anno,76,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,61,tu,63,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,62,paura,99,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,63,quando,53,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,64,mangiare,22,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,65,noi,60,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,66,questo,64,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,67,telefono,94,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,68,domani,44,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,69,donna,86,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,70,io,57,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,71,molto,32,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,72,voi,61,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,73,cibo,84,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,74,si,28,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,75,venire,19,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,76,grande,70,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,77,gioia,101,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,78,tempo,80,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,79,prendere,15,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,80,forse,46,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,81,volere,26,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,82,no,29,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,83,sentire,17,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,84,destra,39,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,85,perchè,48,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,86,tristezza,103,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,87,dove,54,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,88,più,30,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,89,lavoro,81,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,90,potere,14,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,91,idea,90,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,92,sempre,33,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,93,uno,97,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,94,computer,95,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,95,uomo,87,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,96,felicità,102,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,97,prima,47,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,98,lei,59,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,99,acqua,83,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,100,bello,67,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,101,andare,1,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,102,amore,105,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,103,dire,9,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,104,oggi,43,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,105,male,36,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,106,capire,4,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,107,come,50,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,108,dovere,10,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,109,mano,92,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,110,sinistra,40,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,111,brutto,69,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,112,sopra,37,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,113,poco,31,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,114,conoscere,7,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,115,lui,58,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,116,dolore,108,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,117,indietro,42,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,118,bagno,107,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,119,sotto,38,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,120,casa,77,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,121,oggetto,93,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,122,mille,98,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,123,guerra,89,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,124,domanda,96,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,125,chiamare,5,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,126,riposo,109,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,127,anche,49,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,128,parte,75,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,129,persona,82,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,130,aprire,20,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,131,arrivare,0,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,132,chiedere,6,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,133,avere,3,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,134,poi,35,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,135,serenità,104,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,136,se,55,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,137,cattivo,68,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,138,gruppo,88,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,139,fare,12,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,140,nuovo,72,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,141,dare,8,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,142,bene,27,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,143,accendere,24,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,144,chiudere,21,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,145,buono,66,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,146,vecchio,73,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,147,morte,106,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,148,bisogno,85,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,149,essere,11,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,150,ansia,100,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,151,aspettare,2,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,152,aiuto,79,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,153,quindi,52,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,154,però,51,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,155,cosa,74,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,156,sapere,16,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,157,bere,23,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,158,trovare,18,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,159,ieri,45,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,160,spegnere,25,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,161,adesso,34,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,162,quello,65,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,163,avanti,41,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,164,macchina,91,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,165,problema,78,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,166,oppure,56,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,167,mettere,13,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,168,piccolo,71,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,169,loro,62,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,170,anno,76,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,171,tu,63,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,172,paura,99,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,173,quando,53,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,174,mangiare,22,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,175,noi,60,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,176,questo,64,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,177,telefono,94,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,178,domani,44,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,179,donna,86,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,180,io,57,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,181,molto,32,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
11,S003,182,voi,61,61,384,256,/Users/dani/Documents/Thesis_ImaSpe/Daniele_IS_Thesis/data/processed/11_S003.h5
